date,product,category,region,sales_amount,units_sold,customer_id,payment_method
2024-11-18,Monitor,Electronics,North,3499.9,10,C1506,Debit Card
2024-11-18,Power Bank,Accessories,North,79.98,2,C2068,Cash
2024-11-18,Desk Organizer,Office Supplies,East,85.47,3,C1819,Cash
2024-11-18,Tablet,Electronics,South,999.98,2,C1391,Cash
2024-11-18,Tablet,Electronics,South,499.99,1,C2269,Debit Card
2024-11-18,Notebook,Office Supplies,West,29.97,3,C2359,Cash
2024-11-18,Smartphone,Electronics,East,1439.98,2,C1562,Debit Card
2024-11-18,Power Bank,Accessories,West,79.98,2,C2457,Cash
2024-11-18,Power Bank,Accessories,South,119.97,3,C1390,Cash
2024-11-19,Smartphone,Electronics,East,3199.96,4,C1426,PayPal
2024-11-19,Webcam,Electronics,East,179.98,2,C2398,Credit Card
2024-11-19,Mouse,Accessories,East,74.97,3,C1213,Cash
2024-11-19,Ergonomic Chair,Office Supplies,South,499.98,2,C2066,Debit Card
2024-11-19,Monitor,Electronics,South,349.99,1,C1903,Cash
2024-11-19,USB Cable,Accessories,North,12.99,1,C1534,Debit Card
2024-11-19,Smartphone,Electronics,South,719.99,1,C1157,Credit Card
2024-11-19,LED Desk Lamp,Office Supplies,South,43.69,1,C1409,PayPal
2024-11-19,Desk Organizer,Office Supplies,West,28.49,1,C1989,PayPal
2024-11-19,Headphones,Electronics,East,319.98,2,C1121,Debit Card
2024-11-19,Laptop,Electronics,East,2469.98,2,C1554,PayPal
2024-11-19,LED Desk Lamp,Office Supplies,South,183.96,4,C1073,Cash
2024-11-19,Ergonomic Chair,Office Supplies,West,249.99,1,C1931,Credit Card
2024-11-19,Ergonomic Chair,Office Supplies,East,249.99,1,C1541,PayPal
2024-11-19,Webcam,Electronics,East,179.98,2,C1307,Debit Card
2024-11-19,LED Desk Lamp,Office Supplies,East,183.96,4,C2106,PayPal
2024-11-19,Notebook,Office Supplies,East,17.98,2,C1697,Cash
2024-11-19,Keyboard,Accessories,South,71.99,1,C2283,Credit Card
2024-11-19,Headphones,Electronics,South,639.96,4,C1519,Cash
2024-11-19,Headphones,Electronics,East,575.96,4,C1098,PayPal
2024-11-19,Headphones,Electronics,South,159.99,1,C1037,Cash
2024-11-19,LED Desk Lamp,Office Supplies,South,45.99,1,C1166,Credit Card
2024-11-19,Desk Organizer,Office Supplies,North,149.95,5,C1790,PayPal
2024-11-19,Notebook,Office Supplies,West,29.97,3,C1629,Debit Card
2024-11-19,Headphones,Electronics,South,159.99,1,C1816,PayPal
2024-11-19,Webcam,Electronics,South,89.99,1,C1482,Credit Card
2024-11-19,Monitor,Electronics,West,314.99,1,C1858,Debit Card
2024-11-19,USB Cable,Accessories,East,12.99,1,C1390,PayPal
2024-11-19,Ergonomic Chair,Office Supplies,West,674.97,3,C1924,Debit Card
2024-11-19,Webcam,Electronics,East,269.97,3,C1476,Debit Card
2024-11-19,Desk Organizer,Office Supplies,East,26.99,1,C1262,Debit Card
2024-11-20,LED Desk Lamp,Office Supplies,South,82.78,2,C1200,Debit Card
2024-11-20,Mousepad,Accessories,North,18.99,1,C1861,PayPal
2024-11-20,Mousepad,Accessories,North,39.98,2,C1434,PayPal
2024-11-20,Power Bank,Accessories,East,79.98,2,C2125,Debit Card
2024-11-20,Headphones,Electronics,East,159.99,1,C2054,Credit Card
2024-11-20,Keyboard,Accessories,West,159.98,2,C2424,Debit Card
2024-11-20,Power Bank,Accessories,West,199.95,5,C1010,Credit Card
2024-11-20,Notebook,Office Supplies,West,39.96,4,C1246,Cash
2024-11-20,LED Desk Lamp,Office Supplies,East,45.99,1,C1648,Cash
2024-11-20,Notebook,Office Supplies,West,9.99,1,C1060,Credit Card
2024-11-20,LED Desk Lamp,Office Supplies,North,45.99,1,C1497,PayPal
2024-11-20,USB Cable,Accessories,East,11.69,1,C1262,Credit Card
2024-11-20,Tablet,Electronics,East,474.99,1,C1709,PayPal
2024-11-20,Power Bank,Accessories,South,39.99,1,C1791,Cash
2024-11-20,Laptop,Electronics,East,6174.95,5,C1449,PayPal
2024-11-20,Mouse,Accessories,North,24.99,1,C1642,Debit Card
2024-11-20,USB Cable,Accessories,East,12.99,1,C2317,PayPal
2024-11-20,Notebook,Office Supplies,East,8.99,1,C1223,Credit Card
2024-11-20,USB Cable,Accessories,West,25.98,2,C2175,Cash
2024-11-20,Mouse,Accessories,South,22.49,1,C1728,Cash
2024-11-20,Keyboard,Accessories,East,79.99,1,C2017,Debit Card
2024-11-20,Desk Organizer,Office Supplies,North,142.45,5,C1024,Cash
2024-11-20,Tablet,Electronics,North,449.99,1,C1476,Cash
2024-11-20,Power Bank,Accessories,South,79.98,2,C2401,Debit Card
2024-11-20,Desk Organizer,Office Supplies,South,56.98,2,C1796,PayPal
2024-11-20,Ergonomic Chair,Office Supplies,South,249.99,1,C2145,Debit Card
2024-11-20,USB Cable,Accessories,West,12.99,1,C2267,Cash
2024-11-20,LED Desk Lamp,Office Supplies,East,137.97,3,C2344,Debit Card
2024-11-20,Webcam,Electronics,East,404.95,5,C2134,PayPal
2024-11-20,USB Cable,Accessories,West,12.99,1,C1493,PayPal
2024-11-20,Headphones,Electronics,East,319.98,2,C1932,Cash
2024-11-21,Smartphone,Electronics,West,799.99,1,C1215,PayPal
2024-11-21,Headphones,Electronics,North,159.99,1,C1079,Debit Card
2024-11-21,Mousepad,Accessories,South,18.99,1,C1643,Cash
2024-11-21,USB Cable,Accessories,East,23.38,2,C1506,Credit Card
2024-11-21,Desk Organizer,Office Supplies,East,59.98,2,C1972,PayPal
2024-11-21,Notebook,Office Supplies,South,49.95,5,C1941,Debit Card
2024-11-21,Laptop,Electronics,South,3899.97,3,C1305,Debit Card
2024-11-21,Ergonomic Chair,Office Supplies,North,224.99,1,C1598,PayPal
2024-11-21,Ergonomic Chair,Office Supplies,South,749.97,3,C1352,Debit Card
2024-11-21,Ergonomic Chair,Office Supplies,North,499.98,2,C1506,PayPal
2024-11-21,Mouse,Accessories,West,24.99,1,C1658,Credit Card
2024-11-21,Ergonomic Chair,Office Supplies,South,499.98,2,C2022,Credit Card
2024-11-21,LED Desk Lamp,Office Supplies,North,45.99,1,C1224,Debit Card
2024-11-21,Mousepad,Accessories,East,53.97,3,C2288,Credit Card
2024-11-21,Tablet,Electronics,West,2374.95,5,C2328,Credit Card
2024-11-21,LED Desk Lamp,Office Supplies,South,41.39,1,C2089,Credit Card
2024-11-21,Ergonomic Chair,Office Supplies,South,499.98,2,C1457,Debit Card
2024-11-21,Mousepad,Accessories,East,19.99,1,C2405,Credit Card
2024-11-21,Headphones,Electronics,North,479.97,3,C1061,Cash
2024-11-21,Tablet,Electronics,West,1999.96,4,C1127,Credit Card
2024-11-21,Ergonomic Chair,Office Supplies,West,249.99,1,C1026,Debit Card
2024-11-21,USB Cable,Accessories,West,11.69,1,C1077,Debit Card
2024-11-21,Tablet,Electronics,West,1424.97,3,C1356,Cash
2024-11-21,Power Bank,Accessories,North,39.99,1,C1493,Cash
2024-11-21,Keyboard,Accessories,South,227.97,3,C1191,Cash
2024-11-21,LED Desk Lamp,Office Supplies,North,45.99,1,C1946,Cash
2024-11-21,Monitor,Electronics,West,664.98,2,C1253,PayPal
2024-11-21,Monitor,Electronics,West,629.98,2,C2475,Debit Card
2024-11-21,Notebook,Office Supplies,West,9.99,1,C1894,Cash
2024-11-21,Ergonomic Chair,Office Supplies,West,499.98,2,C1447,Cash
2024-11-21,Notebook,Office Supplies,West,79.92,8,C1655,Debit Card
2024-11-21,USB Cable,Accessories,South,12.99,1,C1941,Cash
2024-11-21,Ergonomic Chair,Office Supplies,North,674.97,3,C1754,Debit Card
2024-11-22,Ergonomic Chair,Office Supplies,East,249.99,1,C1911,PayPal
2024-11-22,Mousepad,Accessories,South,35.98,2,C1236,Debit Card
2024-11-22,Headphones,Electronics,South,159.99,1,C1347,Cash
2024-11-22,Desk Organizer,Office Supplies,East,59.98,2,C1492,PayPal
2024-11-22,Keyboard,Accessories,East,399.95,5,C1008,PayPal
2024-11-22,Notebook,Office Supplies,North,79.92,8,C1271,Cash
2024-11-22,Keyboard,Accessories,West,159.98,2,C1209,Debit Card
2024-11-22,Keyboard,Accessories,West,227.97,3,C2101,Credit Card
2024-11-22,Desk Organizer,Office Supplies,West,53.98,2,C1475,PayPal
2024-11-22,Power Bank,Accessories,North,71.98,2,C1996,PayPal
2024-11-22,Webcam,Electronics,South,170.98,2,C2244,Debit Card
2024-11-22,USB Cable,Accessories,West,23.38,2,C2221,Cash
2024-11-22,Mousepad,Accessories,West,39.98,2,C1199,Cash
2024-11-22,Desk Organizer,Office Supplies,South,29.99,1,C2391,Debit Card
2024-11-22,Power Bank,Accessories,South,151.96,4,C1599,Cash
2024-11-22,Desk Organizer,Office Supplies,West,142.45,5,C2251,Credit Card
2024-11-22,Desk Organizer,Office Supplies,South,29.99,1,C1475,Debit Card
2024-11-22,Notebook,Office Supplies,East,9.99,1,C1569,PayPal
2024-11-22,Notebook,Office Supplies,North,9.99,1,C1252,Credit Card
2024-11-22,Webcam,Electronics,West,170.98,2,C1767,Debit Card
2024-11-22,Mouse,Accessories,South,47.48,2,C1110,PayPal
2024-11-22,Monitor,Electronics,South,629.98,2,C1154,PayPal
2024-11-22,USB Cable,Accessories,North,25.98,2,C1476,Debit Card
2024-11-22,Tablet,Electronics,North,999.98,2,C2498,Cash
2024-11-22,USB Cable,Accessories,West,11.69,1,C1266,Debit Card
2024-11-22,USB Cable,Accessories,North,12.99,1,C1420,Debit Card
2024-11-22,Desk Organizer,Office Supplies,South,26.99,1,C1603,Credit Card
2024-11-22,Laptop,Electronics,South,1299.99,1,C2183,Cash
2024-11-23,Tablet,Electronics,West,949.98,2,C1213,Debit Card
2024-11-23,Laptop,Electronics,East,1234.99,1,C1210,Credit Card
2024-11-23,Headphones,Electronics,West,159.99,1,C1190,Debit Card
2024-11-23,Laptop,Electronics,South,3704.97,3,C1789,Cash
2024-11-23,Keyboard,Accessories,West,151.98,2,C1899,Debit Card
2024-11-23,Laptop,Electronics,East,2599.98,2,C1588,Debit Card
2024-11-23,Keyboard,Accessories,South,151.98,2,C2294,Debit Card
2024-11-23,LED Desk Lamp,Office Supplies,West,45.99,1,C1399,Cash
2024-11-23,Notebook,Office Supplies,South,9.99,1,C1230,Credit Card
2024-11-23,Keyboard,Accessories,South,159.98,2,C1443,Cash
2024-11-23,Ergonomic Chair,Office Supplies,West,449.98,2,C2227,Cash
2024-11-23,USB Cable,Accessories,West,25.98,2,C1415,Debit Card
2024-11-23,Keyboard,Accessories,East,159.98,2,C1257,Cash
2024-11-23,Smartphone,Electronics,South,799.99,1,C2193,Credit Card
2024-11-23,Tablet,Electronics,West,499.99,1,C1634,Debit Card
2024-11-23,Headphones,Electronics,North,159.99,1,C2062,PayPal
2024-11-23,Mousepad,Accessories,East,19.99,1,C1585,Cash
2024-11-23,Desk Organizer,Office Supplies,East,107.96,4,C1994,Cash
2024-11-23,Monitor,Electronics,East,349.99,1,C1538,Debit Card
2024-11-23,Smartphone,Electronics,East,799.99,1,C1857,Credit Card
2024-11-23,Notebook,Office Supplies,West,8.99,1,C1488,Debit Card
2024-11-23,Mousepad,Accessories,West,39.98,2,C1928,Cash
2024-11-23,Mouse,Accessories,South,74.97,3,C1297,Cash
2024-11-23,LED Desk Lamp,Office Supplies,West,183.96,4,C1107,Cash
2024-11-23,Mousepad,Accessories,North,19.99,1,C2100,Debit Card
2024-11-23,Desk Organizer,Office Supplies,South,28.49,1,C2105,Credit Card
2024-11-23,Mousepad,Accessories,West,19.99,1,C2068,Debit Card
2024-11-23,Smartphone,Electronics,South,799.99,1,C1315,PayPal
2024-11-24,Monitor,Electronics,West,699.98,2,C1416,PayPal
2024-11-24,Monitor,Electronics,East,664.98,2,C2296,Cash
2024-11-24,Notebook,Office Supplies,East,9.99,1,C1562,Credit Card
2024-11-24,Notebook,Office Supplies,North,17.98,2,C1733,Credit Card
2024-11-24,Monitor,Electronics,West,699.98,2,C1275,Debit Card
2024-11-24,Webcam,Electronics,East,85.49,1,C1055,Credit Card
2024-11-24,Mousepad,Accessories,North,99.95,5,C1688,PayPal
2024-11-24,Power Bank,Accessories,West,107.97,3,C2083,Credit Card
2024-11-24,Notebook,Office Supplies,North,9.99,1,C1670,Debit Card
2024-11-24,Power Bank,Accessories,South,79.98,2,C1460,Debit Card
2024-11-24,Mouse,Accessories,North,24.99,1,C1789,PayPal
2024-11-24,Mousepad,Accessories,South,19.99,1,C1960,PayPal
2024-11-24,LED Desk Lamp,Office Supplies,East,124.17,3,C1922,Credit Card
2024-11-24,Keyboard,Accessories,North,239.97,3,C1326,Credit Card
2024-11-24,Power Bank,Accessories,South,37.99,1,C1446,PayPal
2024-11-24,Webcam,Electronics,East,89.99,1,C2332,Debit Card
2024-11-24,USB Cable,Accessories,West,46.76,4,C1366,Credit Card
2024-11-24,Keyboard,Accessories,North,79.99,1,C2188,Credit Card
2024-11-24,Desk Organizer,Office Supplies,North,26.99,1,C2014,PayPal
2024-11-24,Smartphone,Electronics,East,3039.96,4,C1877,Credit Card
2024-11-24,Mouse,Accessories,East,22.49,1,C1726,Cash
2024-11-24,Smartphone,Electronics,North,2399.97,3,C1795,PayPal
2024-11-24,Tablet,Electronics,North,1499.97,3,C1863,PayPal
2024-11-24,Desk Organizer,Office Supplies,East,59.98,2,C1365,Cash
2024-11-24,Keyboard,Accessories,North,215.97,3,C2017,Credit Card
2024-11-25,USB Cable,Accessories,East,64.95,5,C2080,Debit Card
2024-11-25,Desk Organizer,Office Supplies,West,28.49,1,C1477,PayPal
2024-11-25,Notebook,Office Supplies,South,9.49,1,C1823,PayPal
2024-11-25,Monitor,Electronics,East,349.99,1,C1434,PayPal
2024-11-25,Power Bank,Accessories,West,79.98,2,C1895,PayPal
2024-11-25,Monitor,Electronics,West,997.47,3,C2071,Cash
2024-11-25,Desk Organizer,Office Supplies,North,89.97,3,C1593,Credit Card
2024-11-25,Tablet,Electronics,West,4999.9,10,C1834,Debit Card
2024-11-25,Mouse,Accessories,East,74.97,3,C1965,Cash
2024-11-25,Power Bank,Accessories,North,119.97,3,C1726,Credit Card
2024-11-25,Desk Organizer,Office Supplies,East,89.97,3,C2365,Credit Card
2024-11-25,Ergonomic Chair,Office Supplies,West,499.98,2,C1500,Cash
2024-11-25,Headphones,Electronics,West,759.95,5,C2384,PayPal
2024-11-25,USB Cable,Accessories,West,25.98,2,C1993,Debit Card
2024-11-25,Monitor,Electronics,West,699.98,2,C1205,Credit Card
2024-11-25,Keyboard,Accessories,North,159.98,2,C2042,Debit Card
2024-11-25,Tablet,Electronics,West,949.98,2,C2058,Debit Card
2024-11-25,LED Desk Lamp,Office Supplies,West,229.95,5,C2472,Cash
2024-11-25,Power Bank,Accessories,East,37.99,1,C1608,Credit Card
2024-11-25,LED Desk Lamp,Office Supplies,South,43.69,1,C2253,Credit Card
2024-11-25,Monitor,Electronics,North,349.99,1,C1590,PayPal
2024-11-26,Mousepad,Accessories,North,18.99,1,C1901,Credit Card
2024-11-26,Notebook,Office Supplies,North,9.99,1,C2131,PayPal
2024-11-26,LED Desk Lamp,Office Supplies,West,124.17,3,C1603,PayPal
2024-11-26,Laptop,Electronics,South,1169.99,1,C2179,Debit Card
2024-11-26,Notebook,Office Supplies,East,29.97,3,C1354,Cash
2024-11-26,Ergonomic Chair,Office Supplies,East,224.99,1,C1109,PayPal
2024-11-26,Webcam,Electronics,West,89.99,1,C1856,Cash
2024-11-26,Power Bank,Accessories,South,319.92,8,C1188,Cash
2024-11-26,Power Bank,Accessories,West,119.97,3,C1470,Cash
2024-11-26,Headphones,Electronics,South,159.99,1,C2261,Debit Card
2024-11-26,Laptop,Electronics,West,1299.99,1,C2482,Debit Card
2024-11-26,Desk Organizer,Office Supplies,South,59.98,2,C1707,Cash
2024-11-26,Power Bank,Accessories,East,35.99,1,C2061,Debit Card
2024-11-26,Headphones,Electronics,North,151.99,1,C1876,Cash
2024-11-26,Smartphone,Electronics,North,759.99,1,C1649,Debit Card
2024-11-26,Ergonomic Chair,Office Supplies,West,749.97,3,C2220,Debit Card
2024-11-26,Power Bank,Accessories,West,75.98,2,C2180,Debit Card
2024-11-27,LED Desk Lamp,Office Supplies,West,137.97,3,C2010,PayPal
2024-11-27,Power Bank,Accessories,South,79.98,2,C1410,Debit Card
2024-11-27,Keyboard,Accessories,West,319.96,4,C1461,Credit Card
2024-11-27,Webcam,Electronics,East,89.99,1,C2040,Cash
2024-11-27,USB Cable,Accessories,West,12.99,1,C1191,Debit Card
2024-11-27,Ergonomic Chair,Office Supplies,West,249.99,1,C1172,Credit Card
2024-11-27,Monitor,Electronics,North,664.98,2,C2318,Credit Card
2024-11-27,Headphones,Electronics,East,319.98,2,C1851,Cash
2024-11-27,Ergonomic Chair,Office Supplies,West,749.97,3,C1835,PayPal
2024-11-27,Webcam,Electronics,North,85.49,1,C1708,Credit Card
2024-11-27,Headphones,Electronics,North,455.97,3,C2038,Debit Card
2024-11-27,Desk Organizer,Office Supplies,South,89.97,3,C1890,Cash
2024-11-27,Mousepad,Accessories,North,71.96,4,C1625,Credit Card
2024-11-27,Mousepad,Accessories,West,39.98,2,C1977,Credit Card
2024-11-27,Mouse,Accessories,South,24.99,1,C2214,PayPal
2024-11-27,Laptop,Electronics,North,2599.98,2,C2257,PayPal
2024-11-27,Desk Organizer,Office Supplies,West,59.98,2,C1172,Debit Card
2024-11-27,Power Bank,Accessories,West,159.96,4,C1125,Credit Card
2024-11-27,USB Cable,Accessories,South,12.99,1,C1118,Debit Card
2024-11-27,Smartphone,Electronics,South,799.99,1,C2052,Credit Card
2024-11-27,Webcam,Electronics,West,80.99,1,C1462,Debit Card
2024-11-27,Desk Organizer,Office Supplies,East,89.97,3,C1927,Debit Card
2024-11-27,Webcam,Electronics,East,179.98,2,C2010,Debit Card
2024-11-27,Monitor,Electronics,West,629.98,2,C1850,Cash
2024-11-28,Desk Organizer,Office Supplies,North,28.49,1,C1330,Credit Card
2024-11-28,LED Desk Lamp,Office Supplies,West,43.69,1,C1973,Debit Card
2024-11-28,Webcam,Electronics,North,269.97,3,C1987,Debit Card
2024-11-28,LED Desk Lamp,Office Supplies,East,206.96,5,C1685,Debit Card
2024-11-28,Laptop,Electronics,South,1234.99,1,C1821,Debit Card
2024-11-28,LED Desk Lamp,Office Supplies,South,91.98,2,C1026,Cash
2024-11-28,Mousepad,Accessories,South,56.97,3,C1657,Debit Card
2024-11-28,Mousepad,Accessories,West,59.97,3,C1559,Debit Card
2024-11-28,Ergonomic Chair,Office Supplies,North,999.96,4,C2168,PayPal
2024-11-28,USB Cable,Accessories,East,38.97,3,C1544,Cash
2024-11-28,Power Bank,Accessories,South,143.96,4,C1971,Debit Card
2024-11-28,Notebook,Office Supplies,North,9.49,1,C2030,Credit Card
2024-11-28,Power Bank,Accessories,South,107.97,3,C1392,Credit Card
2024-11-28,Mouse,Accessories,West,24.99,1,C2213,PayPal
2024-11-28,Keyboard,Accessories,West,79.99,1,C2463,Credit Card
2024-11-28,LED Desk Lamp,Office Supplies,North,45.99,1,C1699,Credit Card
2024-11-28,LED Desk Lamp,Office Supplies,East,43.69,1,C2293,Debit Card
2024-11-28,Power Bank,Accessories,West,39.99,1,C1873,Debit Card
2024-11-28,Power Bank,Accessories,South,37.99,1,C1900,Debit Card
2024-11-28,Power Bank,Accessories,North,37.99,1,C1605,PayPal
2024-11-29,Notebook,Office Supplies,West,9.99,1,C1193,PayPal
2024-11-29,Laptop,Electronics,East,2339.98,2,C1166,Cash
2024-11-29,Headphones,Electronics,North,319.98,2,C1546,Debit Card
2024-11-29,Desk Organizer,Office Supplies,South,85.47,3,C1851,Credit Card
2024-11-29,Desk Organizer,Office Supplies,South,85.47,3,C1476,Debit Card
2024-11-29,USB Cable,Accessories,West,38.97,3,C1869,PayPal
2024-11-29,LED Desk Lamp,Office Supplies,North,124.17,3,C2291,Cash
2024-11-29,Smartphone,Electronics,North,2159.97,3,C1847,Credit Card
2024-11-29,Mousepad,Accessories,North,71.96,4,C1320,PayPal
2024-11-29,Desk Organizer,Office Supplies,North,26.99,1,C1126,Credit Card
2024-11-29,Ergonomic Chair,Office Supplies,East,749.97,3,C2157,Debit Card
2024-11-29,Smartphone,Electronics,East,2399.97,3,C1330,Cash
2024-11-29,Tablet,Electronics,West,1499.97,3,C1449,Credit Card
2024-11-29,Power Bank,Accessories,East,79.98,2,C2059,Debit Card
2024-11-29,Headphones,Electronics,South,319.98,2,C1132,Credit Card
2024-11-29,LED Desk Lamp,Office Supplies,East,45.99,1,C2103,Cash
2024-11-29,Power Bank,Accessories,North,75.98,2,C1249,Credit Card
2024-11-29,Notebook,Office Supplies,West,19.98,2,C1395,Credit Card
2024-11-29,Webcam,Electronics,East,179.98,2,C2405,PayPal
2024-11-29,Monitor,Electronics,South,1049.97,3,C1771,Cash
2024-11-29,Smartphone,Electronics,South,1599.98,2,C1193,PayPal
2024-11-29,Headphones,Electronics,West,479.97,3,C1405,PayPal
2024-11-29,USB Cable,Accessories,East,25.98,2,C1896,Debit Card
2024-11-29,Tablet,Electronics,East,449.99,1,C1382,PayPal
2024-11-29,Monitor,Electronics,East,349.99,1,C2068,Cash
2024-11-29,Ergonomic Chair,Office Supplies,West,1187.45,5,C1125,Cash
2024-11-29,Monitor,Electronics,West,699.98,2,C2260,Credit Card
2024-11-29,USB Cable,Accessories,South,12.34,1,C1116,Debit Card
2024-11-29,Tablet,Electronics,East,999.98,2,C1495,Credit Card
2024-11-29,Headphones,Electronics,West,159.99,1,C1140,Debit Card
2024-11-30,Mouse,Accessories,South,24.99,1,C2043,Cash
2024-11-30,Ergonomic Chair,Office Supplies,North,237.49,1,C1376,Cash
2024-11-30,Webcam,Electronics,West,89.99,1,C1596,PayPal
2024-11-30,LED Desk Lamp,Office Supplies,West,45.99,1,C2325,Cash
2024-11-30,Mousepad,Accessories,South,56.97,3,C1665,Debit Card
2024-11-30,Tablet,Electronics,West,449.99,1,C1064,Credit Card
2024-11-30,Tablet,Electronics,East,499.99,1,C2032,Credit Card
2024-11-30,Mouse,Accessories,North,22.49,1,C1809,Cash
2024-11-30,Laptop,Electronics,East,3509.97,3,C1174,Credit Card
2024-11-30,LED Desk Lamp,Office Supplies,North,41.39,1,C1383,Cash
2024-11-30,Smartphone,Electronics,East,2399.97,3,C1501,Cash
2024-11-30,Mouse,Accessories,North,94.96,4,C2024,Cash
2024-11-30,Mouse,Accessories,East,49.98,2,C1725,Cash
2024-11-30,LED Desk Lamp,Office Supplies,East,459.9,10,C2063,PayPal
2024-11-30,Keyboard,Accessories,North,159.98,2,C1629,PayPal
2024-11-30,Mouse,Accessories,North,49.98,2,C2366,Debit Card
2024-11-30,Laptop,Electronics,West,2599.98,2,C1451,Cash
2024-11-30,Smartphone,Electronics,South,799.99,1,C2396,Cash
2024-11-30,Webcam,Electronics,South,256.47,3,C1671,PayPal
2024-11-30,Headphones,Electronics,North,759.95,5,C1012,PayPal
2024-11-30,LED Desk Lamp,Office Supplies,West,43.69,1,C1251,Debit Card
2024-11-30,Ergonomic Chair,Office Supplies,North,249.99,1,C1014,Debit Card
2024-12-01,Webcam,Electronics,West,179.98,2,C1505,Debit Card
2024-12-01,Power Bank,Accessories,East,79.98,2,C1612,Credit Card
2024-12-01,Monitor,Electronics,East,314.99,1,C1177,Credit Card
2024-12-01,Mouse,Accessories,North,94.96,4,C1569,Debit Card
2024-12-01,Notebook,Office Supplies,North,29.97,3,C1069,Debit Card
2024-12-01,Tablet,Electronics,East,1424.97,3,C2068,Cash
2024-12-01,Monitor,Electronics,East,349.99,1,C1662,PayPal
2024-12-01,Notebook,Office Supplies,East,9.99,1,C1859,Debit Card
2024-12-01,LED Desk Lamp,Office Supplies,West,91.98,2,C2297,Debit Card
2024-12-01,Monitor,Electronics,North,629.98,2,C1682,Credit Card
2024-12-01,Tablet,Electronics,East,449.99,1,C1394,Debit Card
2024-12-01,Power Bank,Accessories,North,39.99,1,C2097,Debit Card
2024-12-01,Notebook,Office Supplies,North,9.99,1,C1543,Debit Card
2024-12-01,USB Cable,Accessories,West,23.38,2,C1487,Debit Card
2024-12-01,Desk Organizer,Office Supplies,South,56.98,2,C1325,Debit Card
2024-12-01,Desk Organizer,Office Supplies,East,53.98,2,C1178,Credit Card
2024-12-01,LED Desk Lamp,Office Supplies,West,41.39,1,C1456,Cash
2024-12-01,Tablet,Electronics,North,1899.96,4,C1745,Cash
2024-12-01,Desk Organizer,Office Supplies,East,29.99,1,C1380,Credit Card
2024-12-01,Desk Organizer,Office Supplies,West,28.49,1,C1848,Debit Card
2024-12-01,Ergonomic Chair,Office Supplies,West,449.98,2,C1136,Debit Card
2024-12-01,Monitor,Electronics,East,349.99,1,C1862,Debit Card
2024-12-01,Smartphone,Electronics,South,799.99,1,C1507,Cash
2024-12-01,USB Cable,Accessories,East,51.96,4,C1796,Credit Card
2024-12-01,Notebook,Office Supplies,North,9.99,1,C2374,Credit Card
2024-12-01,Mouse,Accessories,South,24.99,1,C2039,Cash
2024-12-01,Notebook,Office Supplies,East,29.97,3,C2453,PayPal
2024-12-02,Mouse,Accessories,East,24.99,1,C1856,PayPal
2024-12-02,Ergonomic Chair,Office Supplies,North,249.99,1,C1402,PayPal
2024-12-02,Power Bank,Accessories,North,71.98,2,C2479,PayPal
2024-12-02,Notebook,Office Supplies,East,9.99,1,C1185,Cash
2024-12-02,Mouse,Accessories,West,49.98,2,C2478,PayPal
2024-12-02,Webcam,Electronics,East,449.95,5,C2265,Cash
2024-12-02,Mousepad,Accessories,North,53.97,3,C1535,PayPal
2024-12-02,Webcam,Electronics,East,179.98,2,C1249,PayPal
2024-12-02,LED Desk Lamp,Office Supplies,North,137.97,3,C1470,Debit Card
2024-12-02,Webcam,Electronics,South,161.98,2,C2265,Debit Card
2024-12-02,Monitor,Electronics,South,699.98,2,C2245,Cash
2024-12-02,Power Bank,Accessories,East,79.98,2,C2368,PayPal
2024-12-02,Keyboard,Accessories,North,79.99,1,C1753,Credit Card
2024-12-02,Mouse,Accessories,East,23.74,1,C1244,Debit Card
2024-12-02,Mouse,Accessories,North,22.49,1,C2260,Debit Card
2024-12-02,Power Bank,Accessories,West,107.97,3,C1631,PayPal
2024-12-02,Notebook,Office Supplies,West,28.47,3,C1844,Debit Card
2024-12-02,Mousepad,Accessories,East,18.99,1,C2241,Credit Card
2024-12-02,Ergonomic Chair,Office Supplies,East,249.99,1,C2223,Debit Card
2024-12-02,Ergonomic Chair,Office Supplies,South,249.99,1,C2046,PayPal
2024-12-02,USB Cable,Accessories,South,12.99,1,C2358,PayPal
2024-12-02,Mousepad,Accessories,North,75.96,4,C2153,Debit Card
2024-12-02,Notebook,Office Supplies,West,9.49,1,C2409,Credit Card
2024-12-02,USB Cable,Accessories,North,12.99,1,C1203,Debit Card
2024-12-02,Notebook,Office Supplies,West,9.49,1,C1238,Debit Card
2024-12-02,Monitor,Electronics,South,349.99,1,C1593,Credit Card
2024-12-02,Smartphone,Electronics,East,6079.92,8,C1626,PayPal
2024-12-02,USB Cable,Accessories,West,11.69,1,C1106,Credit Card
2024-12-02,Desk Organizer,Office Supplies,North,89.97,3,C2366,Credit Card
2024-12-02,Desk Organizer,Office Supplies,West,53.98,2,C1509,PayPal
2024-12-02,LED Desk Lamp,Office Supplies,West,45.99,1,C1741,Cash
2024-12-03,Notebook,Office Supplies,South,49.95,5,C2143,Credit Card
2024-12-03,Mousepad,Accessories,North,35.98,2,C2110,Debit Card
2024-12-03,Ergonomic Chair,Office Supplies,North,237.49,1,C2446,Debit Card
2024-12-03,Desk Organizer,Office Supplies,North,29.99,1,C1124,PayPal
2024-12-03,Monitor,Electronics,South,349.99,1,C2321,Cash
